804.2374495963381,7.428910748128487
1656.7246127198391,18.741957012194007
187.16733247251773,32.40749030916709
598.8064443001226,42.36845373175106
192.5798963616022,54.929540168681115
146.96368716901384,3.584379052692725
1449.279170627716,633.2044791360064
183.85009495999998,675.7739688113645
1666.776865524269,706.9972176587767
1675.3430298650678,774.5752755679973
846.295731950944,763.2985223875689
836.3565320244484,777.6577285065721
810.663699301404,811.864474196589
845.8142949575056,732.2472881139754
826.8188314863244,731.2210256858293
803.8940680155154,808.2832352070102
888.880659904652,732.9430886965259
964.7275572762994,1007.7831754177778
883.1121062857078,1056.8425348683252
851.9483535177274,1079.563964714363
185.90397538161176,1416.1773260799248
451.24209906483156,401.0844708154089
1087.3825324373126,451.4648790164131
223.8745307781537,673.5795840485778
1749.4814267789598,771.2625087880249
1748.684174210246,1053.0555882530027
1743.134695200372,1078.9950760086845
1872.8684604508558,1153.4733212154617
1469.8238050551213,1308.958662692848
615.9770539872936,1399.4777763324419
239.40568544706753,787.5753381628068
1347.0227205270617,1069.7367939030146
1811.8611770321247,1273.1586216799078
1830.1594556906477,1270.2976697844056
232.99632284495397,485.82780439486856
239.78861976782855,488.9996119437225
206.50386925234693,518.8114071325086
75.72645583139615,786.8884353686979
93.31835406592631,779.967236919138
1949.460369665115,1225.0359337529835
1468.400235337128,243.74155670892168
740.5824106006395,260.0544343352781
1616.255235912165,262.5956754969322
1631.976262614398,256.1218707921708
47.29625288415491,267.30407000894945
1283.2452570600044,266.7717989283169
1818.2188054052199,425.4093655130981
1875.497373377378,476.8305802452935
438.09124069334143,595.2337326581904
39.50841924602253,636.0127075446283
1233.7461602063627,648.1401199333565
1241.6996739004276,640.6174129733616
1611.974965298562,926.2727001284077
1157.9815364310416,996.1135029889433
1783.8206790135557,1080.1276370474516
1359.0753132486186,1171.4192112322094
1342.6323228391389,1346.489030042857
1819.9086320937038,1364.0509191476997
1044.3226168164251,1401.0718371062674
1473.4585808308284,73.09132126430586
1361.7293877823795,74.63754874847496
1702.6854548195556,81.32726675074855
1993.5803045011696,92.0961932096003
1676.5105646645711,104.6628599021185
581.7812481417205,105.83004365638249
